datetime_ist,epoch,open,high,low,close,volume
2019-05-28 12:15:00,1559025900,39765.6,39785,39542.2,39632.3,0
2019-05-28 13:15:00,1559029500,39632.1,39681.2,39579.2,39631.6,0
2019-05-28 14:15:00,1559033100,39756.9,39800.8,39498.6,39743.9,0
2019-05-28 15:15:00,1559036700,39745.8,39828.6,39703.8,39802.9,0
2019-05-29 10:15:00,1559105100,39714.3,39750,39625.3,39738.9,0
2019-05-29 11:15:00,1559108700,39737,39767.9,39661.2,39670.1,0
2019-05-29 12:15:00,1559112300,39669.6,39676.6,39568.9,39575.4,0
2019-05-29 13:15:00,1559115900,39575.3,39630.9,39549.2,39619.9,0
2019-05-29 14:15:00,1559119500,39620.2,39635.3,39420.5,39504.5,0
2019-05-29 15:15:00,1559123100,39505.3,39537.2,39480.2,39509.7,0
2019-06-03 09:15:00,1559533500,39806.9,39920.9,39711,39900.6,0
2019-06-03 10:15:00,1559537100,39901.4,39973.2,39859.9,39971.9,0
2019-06-03 11:15:00,1559540700,39970.8,40045.1,39933.7,40043.2,0
2019-06-03 12:15:00,1559544300,40042.9,40075.9,40004.4,40061.3,0
2019-06-03 13:15:00,1559547900,40061.6,40150,39973.6,40150,0
2019-06-03 14:15:00,1559551500,40150.8,40271.3,40150.3,40267.2,0
2019-06-03 15:15:00,1559555100,40267.1,40308.9,40258.5,40283.5,0
2019-06-10 09:15:00,1560138300,39787.3,39979.5,39785.1,39888.9,0
2019-06-10 10:15:00,1560141900,39889.9,39906.1,39758,39790.7,0
2019-06-10 11:15:00,1560145500,39790.9,39821.6,39668.6,39677.3,0
2019-06-10 12:15:00,1560149100,39678.1,39718.9,39624.5,39683.1,0
2019-06-10 13:15:00,1560152700,39682.9,39979.5,39620,39640,0
2019-06-10 14:15:00,1560156300,39640.4,39790.6,39636.8,39777,0
2019-06-10 15:15:00,1560159900,39781.9,39831.3,39754.6,39795.9,0
2019-06-11 09:15:00,1560224700,39900.4,39933.6,39760,39886,0
2019-06-11 10:15:00,1560228300,39887.4,39900.4,39816,39875.7,0
2019-06-11 11:15:00,1560231900,39876.1,39947,39865.4,39925.2,0
2019-06-11 12:15:00,1560235500,39926.2,39954.4,39892.6,39943.1,0
2019-06-11 13:15:00,1560239100,39942.9,40048.7,39921.9,40036.5,0
2019-06-11 14:15:00,1560242700,40036.7,40066.3,39918.8,39951.1,0
2019-06-11 15:15:00,1560246300,39951.6,39979.1,39934,39943,0
2019-06-12 09:15:00,1560311100,39974.2,39982.1,39730.7,39754,0
2019-06-12 10:15:00,1560314700,39756.2,39760.1,39653.6,39667.2,0
2019-06-12 11:15:00,1560318300,39665.3,39711.6,39658.7,39687.1,0
2019-06-12 12:15:00,1560321900,39686.9,39749.2,39655.5,39727,0
2019-06-12 13:15:00,1560325500,39726.6,39762.6,39623.5,39762.1,0
2019-06-12 14:15:00,1560329100,39761.8,39798.1,39672.1,39754,0
2019-06-12 15:15:00,1560332700,39753.7,39802.7,39747.9,39781.5,0
2019-06-13 09:15:00,1560397500,39679.4,39724.5,39528.8,39576.8,0
2019-06-13 10:15:00,1560401100,39576.2,39606.9,39502.7,39513.8,0
2019-06-13 11:15:00,1560404700,39513.4,39543.6,39461.3,39505.2,0
2019-06-13 12:15:00,1560408300,39506,39613,39488.3,39598.4,0
2019-06-13 13:15:00,1560411900,39597.7,39714.3,39558,39713.1,0
2019-06-13 14:15:00,1560415500,39713.9,39800.8,39674.3,39751.6,0
2019-06-13 15:15:00,1560419100,39751,39756.9,39714.1,39714.6,0
2019-06-14 09:15:00,1560483900,39797,39799.9,39560.5,39654.2,0
2019-06-14 10:15:00,1560487500,39654.4,39664.2,39565.4,39578.5,0
2019-06-14 11:15:00,1560491100,39578.6,39578.8,39514.7,39561.3,0
2019-06-14 12:15:00,1560494700,39560.9,39619.6,39539.9,39557,0
2019-06-14 13:15:00,1560498300,39558.1,39584.1,39522.3,39545.2,0
2019-06-14 14:15:00,1560501900,39544.4,39639.8,39381,39395.1,0
2019-06-14 15:15:00,1560505500,39390,39431.9,39363.4,39423.1,0
2019-06-17 09:15:00,1560743100,39514.4,39540.4,39204.9,39260,0
2019-06-17 10:15:00,1560746700,39259.2,39302.9,39211,39240.2,0
2019-06-17 11:15:00,1560750300,39239.7,39248.3,39126.3,39136.7,0
2019-06-17 12:15:00,1560753900,39137.4,39174.1,39093.4,39095.8,0
2019-06-17 13:15:00,1560757500,39093.6,39113.3,39048,39072.8,0
2019-06-17 14:15:00,1560761100,39072.8,39121.4,38939,38951,0
2019-06-17 15:15:00,1560764700,38952.1,38997.3,38911.5,38986.4,0
2019-06-18 09:15:00,1560829500,39057,39146,38960.2,39117.6,0
2019-06-18 10:15:00,1560833100,39117.2,39122.1,39011.6,39026.4,0
2019-06-18 11:15:00,1560836700,39026.8,39137.6,39025.8,39090.7,0
2019-06-18 12:15:00,1560840300,39091,39167.2,39090.2,39139,0
2019-06-18 13:15:00,1560843900,39138.8,39142.7,38976.5,39097,0
2019-06-18 14:15:00,1560847500,39097.1,39167.8,38871,39052.1,0
2019-06-18 15:15:00,1560851100,39058.2,39084.7,39046.5,39069.6,0
2019-06-19 09:15:00,1560915900,39176.6,39435.8,39158.1,39366.9,0
2019-06-19 10:15:00,1560919500,39366.5,39394.3,39310.2,39315.7,0
2019-06-19 11:15:00,1560923100,39316.4,39318.4,39146.9,39182.6,0
2019-06-19 12:15:00,1560926700,39181.9,39206.6,39107.3,39157.5,0
2019-06-19 13:15:00,1560930300,39157.7,39198.2,39018.8,39059.5,0
2019-06-19 14:15:00,1560933900,39059.4,39132.7,38881.1,39120.5,0
2019-06-19 15:15:00,1560937500,39120.1,39183.3,39070.2,39161.9,0
2019-06-20 09:15:00,1561002300,39043,39231.9,38934.7,39231.7,0
2019-06-20 10:15:00,1561005900,39232,39297.8,39179.1,39288.6,0
2019-06-20 11:15:00,1561009500,39285.1,39306.6,39192.9,39248.6,0
2019-06-20 12:15:00,1561013100,39248.9,39373.8,39241.9,39285,0
2019-06-20 13:15:00,1561016700,39285.3,39426.6,39270.1,39398.5,0
2019-06-20 14:15:00,1561020300,39397.6,39630.7,39349.1,39627.3,0
2019-06-20 15:15:00,1561023900,39619.9,39638.6,39599.2,39633.4,0
2019-06-21 09:15:00,1561088700,39608.2,39617.9,39377.2,39428.5,0
2019-06-21 10:15:00,1561092300,39428.8,39436,39327.1,39379.2,0
2019-06-21 11:15:00,1561095900,39379.1,39444.6,39350.8,39395.2,0
2019-06-21 12:15:00,1561099500,39394,39408.7,39310.5,39384.1,0
2019-06-21 13:15:00,1561103100,39384.1,39617.9,39178.6,39220.1,0
2019-06-21 14:15:00,1561106700,39220.9,39349.9,39121.3,39186.5,0
2019-06-21 15:15:00,1561110300,39186.6,39224,39169,39205.9,0
2019-06-24 09:15:00,1561347900,39160.2,39300,39070.3,39102.8,0
2019-06-24 10:15:00,1561351500,39103,39162,39099.6,39128.5,0
2019-06-24 11:15:00,1561355100,39129.4,39234.1,39120.9,39203.1,0
2019-06-24 12:15:00,1561358700,39205.1,39222.8,39142.3,39166.1,0
2019-06-24 13:15:00,1561362300,39165.2,39214.5,39113.6,39137,0
2019-06-24 14:15:00,1561365900,39136.7,39149.8,39021.7,39103.5,0
2019-06-24 15:15:00,1561369500,39104.2,39156.9,39090.6,39138.3,0
2019-06-25 09:15:00,1561434300,39131.9,39155,38946,39106.2,0
2019-06-25 10:15:00,1561437900,39106.1,39148.9,39074.6,39116.4,0
2019-06-25 11:15:00,1561441500,39114.9,39211,39107.1,39207.2,0
2019-06-25 12:15:00,1561445100,39207.1,39280.6,39171.8,39270,0
2019-06-25 13:15:00,1561448700,39269.1,39398.9,38946,39374.1,0
2019-06-25 14:15:00,1561452300,39374.5,39490.6,39360.7,39439.5,0
2019-06-25 15:15:00,1561455900,39430.7,39459.7,39367.9,39371,0
2019-06-26 09:15:00,1561520700,39379.1,39599.4,39319.6,39536.4,0
2019-06-26 10:15:00,1561524300,39536.3,39567.5,39424.3,39517,0
2019-06-26 11:15:00,1561527900,39517.1,39538.6,39465,39509.6,0
2019-06-26 12:15:00,1561531500,39509.4,39562.1,39489.9,39502.9,0
2019-06-26 13:15:00,1561535100,39501.6,39546.1,39460.9,39535.4,0
2019-06-26 14:15:00,1561538700,39535.1,39674.2,39509,39601,0
2019-06-26 15:15:00,1561542300,39599.9,39600.5,39562.9,39570.4,0
2019-06-27 09:15:00,1561607100,39634,39739.8,39633.9,39719.5,0
2019-06-27 10:15:00,1561610700,39719.2,39760.2,39711.8,39753.9,0
2019-06-27 11:15:00,1561614300,39753.4,39777.6,39633.9,39718.8,0
2019-06-27 12:15:00,1561617900,39718.3,39796.1,39633.9,39774,0
2019-06-27 13:15:00,1561621500,39773.8,39817.2,39548.9,39624,0
2019-06-27 14:15:00,1561625100,39618.9,39750.3,39510.4,39594.4,0
2019-06-27 15:15:00,1561628700,39595.4,39597.4,39562.7,39576.1,0
2019-06-28 09:15:00,1561693500,39630.5,39671.4,39522.7,39590,0
2019-06-28 10:15:00,1561697100,39590.5,39593.1,39464.2,39484,0
2019-06-28 11:15:00,1561700700,39484.5,39511.3,39444.8,39495.7,0
2019-06-28 12:15:00,1561704300,39495.2,39524.3,39433.3,39505.5,0
2019-06-28 13:15:00,1561707900,39504.5,39564.8,39460.9,39473.6,0
2019-06-28 14:15:00,1561711500,39475.4,39502.7,39361.9,39390.9,0
2019-06-28 15:15:00,1561715100,39388.9,39426.8,39374.8,39408.6,0
2019-07-01 09:15:00,1561952700,39543.7,39649.5,39541.1,39593.9,0
2019-07-01 10:15:00,1561956300,39593.5,39701.9,39569.9,39681,0
2019-07-01 11:15:00,1561959900,39685.4,39705,39616.7,39654.1,0
2019-07-01 12:15:00,1561963500,39654.9,39688.1,39651.9,39671.8,0
2019-07-01 13:15:00,1561967100,39671.9,39749.8,39645.5,39742.1,0
2019-07-01 14:15:00,1561970700,39743.7,39764.8,39676.9,39685.6,0
2019-07-01 15:15:00,1561974300,39686.7,39688.4,39667,39684,0
2019-07-02 09:15:00,1562039100,39811.7,39811.7,39559.6,39564.7,0
2019-07-02 10:15:00,1562042700,39564.9,39606,39499.2,39544.7,0
2019-07-02 11:15:00,1562046300,39545.1,39592.4,39533.6,39576.8,0
2019-07-02 12:15:00,1562049900,39576.9,39715,39540.1,39684.8,0
2019-07-02 13:15:00,1562053500,39683.2,39790.1,39642.6,39737,0
2019-07-02 14:15:00,1562057100,39738.1,39829.4,39720.9,39825.8,0
2019-07-02 15:15:00,1562060700,39818.9,39838.5,39816,39822.7,0
2019-07-03 09:15:00,1562125500,39907.6,39908.5,39732.4,39798.1,0
2019-07-03 10:15:00,1562129100,39798.4,39859.9,39790.5,39845.9,0
2019-07-03 11:15:00,1562132700,39845.6,39862,39805.8,39822.1,0
2019-07-03 12:15:00,1562136300,39822.1,39897.9,39816.3,39863.7,0
2019-07-03 13:15:00,1562139900,39863.9,39916.5,39860.6,39882.4,0
2019-07-03 14:15:00,1562143500,39882.2,39935,39794.3,39832.9,0
2019-07-03 15:15:00,1562147100,39831.7,39847.5,39810.8,39832.2,0
2019-07-04 09:15:00,1562211900,39917.6,39976.5,39858.3,39937,0
2019-07-04 10:15:00,1562215500,39935.8,39966,39920.2,39942,0
2019-07-04 11:15:00,1562219100,39941.9,39946.9,39878,39925.9,0
2019-07-04 12:15:00,1562222700,39925.9,39948,39885.9,39887.8,0
2019-07-04 13:15:00,1562226300,39887.8,39946.3,39863.4,39884.3,0
2019-07-04 14:15:00,1562229900,39884.9,39979.1,39876.6,39910.7,0
2019-07-04 15:15:00,1562233500,39910.6,39916.6,39872.2,39882.7,0
