datetime_ist,epoch,open,high,low,close,volume
2017-07-03 09:15:00,1499053500,115.4,116.2,114.27,114.85,194280
2017-07-03 10:15:00,1499057100,114.85,115.08,113.77,113.86,112660
2017-07-03 11:15:00,1499060700,113.86,114.39,113.61,113.87,182860
2017-07-03 12:15:00,1499064300,113.87,113.9,112.4,112.87,269155
2017-07-03 13:15:00,1499067900,112.87,113.48,112.81,113.04,111180
2017-07-03 14:15:00,1499071500,113.04,113.64,112.7,112.98,306455
2017-07-03 15:15:00,1499075100,112.98,113.46,112.68,112.8,164220
2017-07-04 09:15:00,1499139900,113.38,114.5,112.99,114.11,291330
2017-07-04 10:15:00,1499143500,114.11,114.3,112.63,113.26,208440
2017-07-04 11:15:00,1499147100,113.26,114.3,113.12,113.99,184580
2017-07-04 12:15:00,1499150700,113.99,113.99,113.41,113.83,86140
2017-07-04 13:15:00,1499154300,113.83,113.97,113.03,113.3,275135
2017-07-04 14:15:00,1499157900,113.3,113.38,113,113.07,335470
2017-07-04 15:15:00,1499161500,113.04,113.48,112.73,112.87,117235
2017-07-05 09:15:00,1499226300,113.48,114,112.53,113.8,173375
2017-07-05 10:15:00,1499229900,113.8,113.98,112.56,113.26,253650
2017-07-05 11:15:00,1499233500,113.26,113.5,112.73,113.15,121630
2017-07-05 12:15:00,1499237100,113.15,113.3,112.63,113.04,45585
2017-07-05 13:15:00,1499240700,113.02,113.19,112.81,112.93,17125
2017-07-05 14:15:00,1499244300,112.93,113.83,112.93,113.68,152100
2017-07-05 15:15:00,1499247900,113.69,113.9,112.98,113.17,36375
2017-07-06 09:15:00,1499312700,113.98,113.98,112.24,112.55,84905
2017-07-06 10:15:00,1499316300,112.55,112.68,112.22,112.35,123695
2017-07-06 11:15:00,1499319900,112.4,112.4,111.58,111.86,177895
2017-07-06 12:15:00,1499323500,111.86,112.02,110.8,111.2,253440
2017-07-06 13:15:00,1499327100,111.2,111.83,111,111.16,162790
2017-07-06 14:15:00,1499330700,111.16,112,110.87,111.17,262910
2017-07-06 15:15:00,1499334300,111.17,111.6,110.8,111.2,82265
2017-07-07 09:15:00,1499399100,110.81,112.5,110.32,111.6,327380
2017-07-07 10:15:00,1499402700,111.6,112.82,111.21,111.6,374650
2017-07-07 11:15:00,1499406300,111.6,111.7,110.65,110.9,203755
2017-07-07 12:15:00,1499409900,110.84,111.24,110.51,111.13,105700
2017-07-07 13:15:00,1499413500,111.13,111.98,110.88,111.61,236415
2017-07-07 14:15:00,1499417100,111.61,112.2,111,111.51,313650
2017-07-07 15:15:00,1499420700,111.51,111.57,110.8,111,57630
2017-07-10 10:15:00,1499661900,111.6,114.94,111.6,111.8,42949672980
2017-07-10 11:15:00,1499665500,111.8,112.42,111,112.42,21474836505
2017-07-10 12:15:00,1499669100,111,113.17,110.03,111.81,21474951800
2017-07-10 13:15:00,1499672700,111.81,112.88,111,112.38,21474993635
2017-07-10 14:15:00,1499676300,112.38,113.5,112.01,112.94,96670
2017-07-10 15:15:00,1499679900,112.94,113.78,112.94,113.45,59400
2017-07-11 09:15:00,1499744700,113.49,118.6,113.49,117.91,1966350
2017-07-11 10:15:00,1499748300,117.91,118.8,117.49,118.75,940525
2017-07-11 11:15:00,1499751900,118.75,120.15,118.56,118.85,2225280
2017-07-11 12:15:00,1499755500,118.85,119,118.23,118.72,531630
2017-07-11 13:15:00,1499759100,118.72,119.26,118.13,118.88,662775
2017-07-11 14:15:00,1499762700,118.8,118.89,117.29,117.7,1056430
2017-07-11 15:15:00,1499766300,117.7,118.3,117.42,118,378035
2017-07-12 09:15:00,1499831100,117.6,118.76,115.8,116.92,865020
2017-07-12 10:15:00,1499834700,116.94,117.54,115.8,115.81,518340
2017-07-12 11:15:00,1499838300,115.81,116.2,115.25,115.73,413335
2017-07-12 12:15:00,1499841900,115.73,116.26,115.45,115.8,217030
2017-07-12 13:15:00,1499845500,115.8,116.41,115.72,116.14,107660
2017-07-12 14:15:00,1499849100,116.16,116.47,115.53,115.73,338800
2017-07-12 15:15:00,1499852700,115.76,116.19,115.3,115.3,171910
2017-07-13 09:15:00,1499917500,116.5,118.3,116.31,117.17,1356340
